text,id
produk bagus sesuai deskripsi,1
material produk bagus produk original,1
mantap recommended seller,1
material produk bagus kualitas produk bagus produk original ukur produk sesuai overall recomended thx so much,1
kirim cepat barang bagus moga awet,1
respon cepat packing kirim bagus buble wrap ny tebel jdi aman buat barang barang awet brfungsi baik recomended seller,1
material produk bagus kualitas produk bagus produk original ukur produk sesuai,1
cuakeeeep maaf gapake poto barang oke bahan baguuusss,1
qualitynya josss tahan,1
baguus banget puas carote tunggu makasih,1
material produk bagus ukur produk sesuai,1
kualitas produk baik kirim box original,1
ukur produk sesuai,1
produk bagus kualitas kuat kirim cepat packing aman,1
sesuai pesan kualitas,1
bagus kokoh enggak lari lari roda,1
barang murah riah jadi gampang gas galon,1
barang aman cepat rekomen skali produk,1
barang aman kondisi baik terimakasih sukses selalu,1
pas manfaat jadi rapi dapur,1
barang bagus kirim standar packaging rapi,1
fast response sponge bagus sisi kasar material produk bagus,1
kualitas produk bagus produk sesuai,1
respon cepat barang sesuai sipppppppppp,1
material produk bagus kualitas produk bagus produk sesuai,1
barang terima sesuai deskripsi kirim cepat thx,1
nice product thanks to seller courier and tokopedia success,1
respon cepat barang sesuai deskripsi busa cukup tebal moga awet,1
barang terima kondisi baik moga bs fungsi spt harap kirim cepat tks seller,1
cepat kirim packing aman,1
barang terima catat thanks yaaa,1
respon seller cepat packing aman kirim cepat barang bagus,1
barang bagus lihat mewah designya keren kirim cepat bungkus rapi,1
bagus bgt sesuai gambar pngiriman cpt,1
barang sesuai gambar packing rapi kirim cepat,1
kirim sangat cepat baru pesan kemarin langsung datang esok hari barang bagus moga kualitas awet,1
lumayan barang fungsi lucuuu,1
produk fungsi baik produk sesuai dipake makasih yaa,1
barang sangat bagus kualitas produk bagus,1
kirim cepat wilayar jaksel langsung pakai den befungsi baik recomended seller,1
barang sesuai deskripsi recommended high quality product seller packaging,1
pesan dah barang original barang mulus warna sesuai pesan proses pesan cepat packaging rapi packaging aman fast charging kurir cepat trims,1
pemrosesan kirim produk cepat padahal bukan daerah jabodetabek produk terima sempurna buah micro usb data cable kualitas premium bonus kartu perdana smartfren trims,1
bagus kabel cepet buat ngecas jozz,1
barang original hemat listrik bahan kuat awet mutu jamin sni jual ramah banget packaging aman proses pesan cepat gampang pakai,1
trnyata tanggal merah tetap layan kirim benar lngsung kirim by instant kurir layan respon juara moga awet fungsional,1
alhamdulillah barang sesuai pesan suara jelas ukur pas panjang kabel mudah putus guna kabel lebar,1
seller ramahhhhh banget fast respons jawab tanya buyer jadi buyer paham benar produk beli kirim cepat penting produk bagus bgt fungsi normal atur semua warna masuk rgb main putih kerja warna putih nyala terang gampang connect wifi atur handphone aplikasi mudah guna memang salah pilih bardi yeayyyyy skrg kamar lampu rgb suka bgt sama ambience,1
gampang rakit desain elegan jual ramah banget,1
paket terima kondisi aman lengkap cacat packing rapi aman pake bublewrap fungsi normal ori segel harga sahabat seller recomanded,1
barang original garansi resmi suara jernih desain modern nyaman pakai lama koneksi bluetooth kuat material premium baterai tahan lama noise cancellation mantap kabel kuat mantap suara gurih harga jangkau value for money koneksi apple lancar koneksi android lancar suara bersih jual ramah banget proses pesan cepat,1
barang terima fungsi baik terima kasih,1
proses pesan cepat respon jual top packaging rapi,1
proses pesan cepat packaging aman packaging rapi,1
barang kirim sesuai suara alarm kurang kenceng alarm clock arah atas jd display pd jam lihat lbh jelas bila posisi mata qta lbh tinggi dr posisi jam,1
kirim cepat product aman coba charge cm terlalu fast charging,1
barang sangat kualitas kirim lama terima kasih,1
klaim produk order tanggap cepat ganti sesuai kualitas baik,1
barang bagus kirim cepat cuma minus packaging kurang rapi cuma pakai plastik rekomen sih buat harga gin,1
mantab produk sesuai deskripsi material produk krg rapi packing aman kirim cepat thx seller,1
model warna aku suka tp pasang sedikit ribet moga ja awet,1
barang mantapppp original robot harga lumayannnn okeee,1
bagus original suara lumayan semua touch control fungsi baik batre lumayan awet,1
barang original mutu jamin sni gampang pakai hemat listrik model keren hemat listrik,1
barang fungsi baik moga baterai awet,1
proses pesan cepat packaging rapi,1
sesuai harga lumayan lebih kencang speaker hp,1
harga jangkau koneksi android lancar,1
produk cepat sesuai deskripsi chat slow respon overall bagus,1
kesel ama durasi kirim doang overall barang bagus kok,1
barang cuma proses kirim lama admin dichat dulu baru proses barang,1
barang sangat lama datang sedikit penyot bagi lampu indikator alhamdulillah fungsi baik,1
suara jernih tp kurang keras cas fungsi tp gpp punya cas sndri proses pesan cepat packaging aman packaging rapi,1
barang lumayan bagus kurang bass,1
kurang bass harga jangkau proses pesan cepat,1
solatip kurang rekat lampu topp,1
kipas packingnya rusak dos buka,1
nyata kecil pasang moga fungsi baik,1
beli dua kali terima kondisi segel buka kartu garansi beda unit belum meski garansi resmi indonesia unit ip cameranya bahasa indonesia kondisi unit nyala saran barang kirim sampai kondisi lebih transparan,1
full hd hasil video noisy gitu jelas harga rupa overall acceptable range harga,1
aplikasi lihat kalo pintu buka automationnya lumayan lengkapnlah,1
fungsi sayang penyok,1
barang fungsi baik packaging aman barang mudah guna,1
oke mantap kirim cepat seller ramah fast response produk sesuai harap thanks,1
packaging rapi gampang pakai desain elegan baret dikit tp mas overall,1
fast respon barang bagus panas bagus,1
alhamdulillah barang terima baik respon jual top makin sukses abang kurir,1
barang original gampang pakai garansi resmi jual ramah banget,1
barang bagus fungsi baik hasil kepel bersih kirim cepat,1
segel rusak ragu sih kualitas sempet komplain serta video unboxing paket datang tp sama jual respons negative yasudahlah kapok beli sini,0
barang dateng pake kurir toko unboxing trnyt ad ampe besi ny liat sesuai foto ambil dlm chat owner ad tanggung jwban chat cm read dr smnjk kmrn mlm april jam mlm smpe skg tgl april jam,0
awal beli merk nyata kulkas bagus proses dingin kompressornya suranya keras berisik sumpah ganggu banget,0
baru datang rakit coba naik kulkas baru sebentar kaki patah al hasil pakai untung kulkas jatuh,0
barang ringkih bgt baru pake udh penyok pdhl pake mesin cuci kg maap,0
beli aplikasi semua gabisa moka cashlez semua gabisa dulu beli apa connect no recomended harga mahal support jelek,0
kirim lama plus batrenya cuma alias sesuai pic,0
drawlernya buka manual atau otomatis,0
laci sering macet buka otomatis,0
paking kurang aman pakein dus tipis doang pdahal elektronik barang riskan pecah kalo tumpuk brng,0
sesuai harap volume besar kencang,0
ad retak bagi kasingnya ad logo bluetooth unit kit blom tes nyala tes nyata ad suara padahal kalo pake modul nyala jadi keluar biaya niat hemat malah buntung,0
klo test dulu minimal nyala barang nyala komponen dioda pasang power sih baik,0
packing kurang rapi aman dus penyok player hancur,0
sesuai deskripsi sesuai gambar bbrapa tombol fungsi mau retur mau ganti model backlight masalah nambah biaya tp respon seller biikin kecewa,0
banyak tombol rusak batre rusak charge,0
aplikasi banyak buka cm bs youtube wirelles keyboard arah atas back angka kecewa laku kece dlu kirim niat mau nonton bein jadi remote mi boxnya,0
upload transfer file komputer player padalhan gonti usb cable data baik update usb drive nyata beli external memory card awal tulis internal,0
kirim cepet qualitas barang jelek kuat baterai cuma tahan menit klo cas suara desis,0
suara noise sedang cari salur radio sangat ganggu padahal sedang ada mode bluetooth dengar musik bikin sakit telinga,0
error mulu jadi repot kadang hidup susah kalauoun hidup harusbpakai headset mic nyala mati,0
recomended tes wtnya katany jarak meter ganggu,0
nyala suara,0
seller masalah kirim barang pertama beli macam barang kirim cuman macam dua barang kurang kirim usai pesan alhasil cuman barang pesan nyampe ngasih resi sesuai aju komplain admin slow respon official store jamin,0
barang bs pake ring tune g,0
barang pakai suara keluar sangat kecewa,0
mic speakernya rusak suara lampau kecil banget nyaris dengar hmm not worth it cek dulu kirim,0
ujung kabel colok gagang telepon pesawat telepon pasang sempurna,0
jual kurang responsif aju tanya barang kirim jd kecewa bngt ndak recomended sm jual kyk gin saran bwt toko cari pegawai sikap enak responsif langgan langgan rasa puas senang layan,0
pernah usaha jd mau jelek usaha org sya toleransi klo pertama beli colok rusak anggap kurir transaksi lampu nyala tengah bagaimana admin jual cek dulu pac d kirim jujur kecewa beli barang mungkin murah bukan rusak donk cukup akhir kali belanja toko,0
packing jelek brg dtng kotak pesan bh rusak bh,0
respon kirim sangat sengaja rubah kirim batas waktu batal otomatis barang status ubah jadi kirim resi keluar hari baru kurir hasil pickup barang payah,0
barang dipake lampu nyala sensor rusak,0
bagi magnet rekat lekat sempurna jadi tempel lampu jatuh cukup kecewa bagi magnet wadah lekat kuat jdnya buat rusak lampu kalau jatuh lantai,0
recommend banget layan ngk bagus sesuai foto beli lampu mati lengkap,0
barang kirim jual janji kirim order ikut order dateng serta kurang barang tipu sellernya,0
barang kirim coba lebih dulu pcs fungsi mau retur ongkir lebih mahal dr harga barang jadi kecewa,0
barang fungsi kalo mau kirim cek dulu bos senter hidup cas hari packing bagus jadi bungkus pecah,0
harga murah fisik terima gaa sesuai harap lampu gagang gaa fungsi zoom besar kecil gaa fungsi lebih parah kasih waktu jam jawab keluh via chat seller padahal online utamain puas langgan jangan nyari untung semata gaa bakal berkah,0
jelek silikon lindung tekuk gampang pecah jadi sobek gitu kualitas lamounya baik bayang jauh bawah kualitas philips,0
barang sangat jelek fungsi tetap rusak mending jangan beli,0
barang sobek ujung jadi nyala,0
lampu charge nyala sama sekali padahal baru beli kecewa sekali jual no respon,0
terang kuat jam eh baru jam redup,0
kelas official store paling kacau sih packingnya cuma plastik item tipis kualitas trash bag dilakban mending kalau tambah opsi bubble wrap,0
gada jam uda redup padahal cas hari pakai pertama,0
rekomendasi beli sini masalah seller jawab pesan tadi mau pakai fitur komplain tokped gw kira seller bakal mau tanggung jawab pesan otomatis selesai balas buat ajar buat beli barang kaya gacha kalau untung barang jelek dituker,0
lampu nyala bentar tahan habis mati terus colon hidup trus bentar mati ngak tau salah,0
barang rusak nyala sama sekali baik coba dulu kirim,0
lampu rusak hidup dr awal lampu lg mati hidup pakai hari,0
aksesoris sama rusak kan pcs in cuma pcs kali d check dlu,0
minta warna dusty sma abu abu kirim abu abu ama pink,0
kirim lama jam moga awet,0
klo mau kirim barang baik cek dulu gan beli mati harga segitu lumayan,0
box rakit,0
sesuai pesan,0
kalo beli barang toko deskripsi jual real barang datang jelas lihat bacain tiap beli bintang komentar produk respon jual gimana chat jual cermin orang baik,0
barang kirim sesuai walaupun warna jangan warna,0
beli pieces catat warna beda datang warna sama semua,0
sesuai pes harus hitam merah kirim lama,0
minta pink sama merah d kirim merah semua untung anak mau seller arogan jual paksa mau warna sesuai kapok,0
kamera jelek banget deskripsi kata walkie talkie nyata bs response jual sangat lambat dapet sim card malah ganti kaos kaki,0
semua kecewa,0
kali ganti kartu sinyal terus sekali sinyal ngak telp terima telp,0
jam tangan rusak pakai rumah anak menang kecewa,0
celana kecil sayang amet,0
celanany masuk k kaki anak padahal pesan udh d naik ukur,0
barang sesuai no besar tp nyata kecil,0
bahanny enak,0
bahan panas serap keringat motif printan buram,0
beli warna ungu warna jelek ungu pudar,0
bukan kaos kaki tumit sekali pakai langsung melar,0
sesuai apa bayang,0
sandal licin anak kepleset jalan pakai sandal bawah licin sekali,0
sesuai ekspektasi bahan tipis cuma model bagus,0
bahan tipis kualitas buruk,0
tak indah bayang,0
tipis bagi kurang rapi harga segitu jadi mahal awet,0
maaf kak kasih bintang soal bagi tas sobek terus reseletingnya dol susah buka tutup kali cek dulu,0
barang rapih utama jahit benang atur,0
barang sesuai sample,0
pake minggu udh rusak bahan sambung brudul jahit ulang waktu dtg rapi,0
tas kurang bagus how how,0
harga kualitas terlalu jauh harga tinggi vs kualitas rendah,0
psan warna pink kirim warna biru ank sya nang maw pakek,0
kecewa jahitanya rapih trus peganganya amburadul,0
tas nggk bagus bahan sablon murah,0
pesan merah datang biru parah,0
produk sgt biasa jauh bgt beda sm foto real pknya resleting biasa bahan kasar,0
barang sesuai gambar,0
slow respon kecewa berat sampe batal otomatis karna proses,0
kartu deteksi jadi jam cocok cari yutube tutorial tetap akhir nyesel beli,0
barang sesuai pesan pesan imo kirim merk huangmi,0
jam mati hidup kan tekan tombol komplain respon jgn jual jam cek kirim,0
nyata sesuai dpat pakai,0
tahan lama mgg beli rusak,0
barang lama dkirimnya beli tp rusak,0
jam susah sinyal mau pake kartu apa tetap lemah sinyal jelek bgttt udh d komplain gada selesai muas,0
kecewa sama sekali digunaka,0
pes dtg barang beda konfirmasi mau retur mahal ongkos,0
sayang banget cuci pake mesin cuci langsung hancur,0
nyata sablon sesuai gambar huhu,0
sablon kurang bagus pas cuci ancur sablon,0
cuci sablon lepas,0
sablon bagus klo cuci nempel,0
bahan tipis bgt dipake panas sablon jelek,0
maaf tp sablon layak,0
baju tipis model celana sama foto real fict mnurut sablon licin sekali cuci jemur lengket lepas nyesel belanja sini sesuai expektasi,0
sablon jelek bgttttt,0
parah banget nih baju cuci sekali langsung sablon ilangg rontok semua parah jelek kualitas,0
bahan tipis jahit kurang rapi,0
bahan nyata panas nyerap keringat yah nama rupa harga,0
kecewa bahan panas warna kirim kurang tarik,0
bahan panas dn warna cocok,0
celana datang sesuai gambar gambar motif datang polos semua,0
sangat kecewa sen dateng celana stret buat renang engga pakai engga lgi bli toko,0
pesan celana sesuai dng pes kecewa,0
barang sesuai sama minta pdhl udh chat dl an pasti sen motif adh in tp dtg sesuain,0
kecewa th anak umur bln muat kain halus melar tipis kecewa pokok,0
dateng gambar sesuai,0
kecil sekali sama ukur singlet anak pas newborn gede singlet newborn anak padahal leterangan size th sayang banget padahal lucu,0
bahan ny sih bagus cm sayang sen datang ny d chat seller ny d d baca jelas seller g asiiiik g bs d ajak komunikasi,0
barang sesuai foto,0
tak iklan,0
kirim celana sesuai ukur,0
psen mix kirim warna orange,0
patah kait bsa dipake,0
layan sangan oke,0
barang oke standard bikin males toko slow respooonn padahal sering online chat balas hr baru kirim,0
beli buah warna pink kirim ungu konfirmasi belum ty dm balas gantung masker putus seller sama sekali balas dm tanya kena,0
udh belanja tokped pernah ketemu seller model gin chat dr awal sama sekali bales ampe nyanyi album chat wakaka mesen hari kamis jam sampenya selasa malem butuh urgent bgt pdhl kapok dah worst seller,0
kirim lama sekali diconfirm balas pdhal online negative service,0
pilih mix warna kirim warna biru padahal utk anak perempuan kecewa mau beli dsini,0
warna pinknya sesuai,0
sama gambar,0
sesuai gambar kecil,0
kurang sesuai deskripsi kata muat tahun anak tahun kecil panjang bukan,0
barang sesuai gambar biasa pantes hrg murah,0
barang sesuai foto leggingnya sobek,0
respon lama proses lama not recomended,0
tipis banget ukur terlalu kecil sesuai usia,0
warna sesuai yaudalah drpd ngirim balik,0
baru d cobain langsung sobek tengah hahaaa maklum harga tentu kualitas,0
bahan tipis sesuai motif garis spt pink kirim warna foto ganti pajang foto sesuai brg ready sen strip cb cek minta warna pink,0
kecewa sen barang kirim cuma amanah banget moga berkah,0
pes datang doraemon semua,0
barang sesuai pesan,0
barang kirim sesuai pesan pesan tas stitch pink minnie tp kirim tas minion dua dua,0
tali tas mau putus,0
brg ny dtng malah doraemon chat sesuai order y jawab adminny dtngny malah,0
nyata tipis bahan,0
deskripsi warna kurang sesuai,0
kurang bagus bahan,0
pakai tali krng panjang,0
sangat kecewa belanja toko pesan masker cuma kalau packing barang sbelum kirim teliti dlu dong jangan kecewa beli masuk,0
barang g smapai hilang kurir uang refund,0
pesan warna kirim warna sama kecewa seh tp sdhlah,0
jual baca catat beri beli,0
minta pcs kirim pcs kemas paket jumlah barang kirim,0
masker kurang bagus bahan kurang nyaman gampang sekali kusut pesan warna putih warna tali hitam cocok sama warna masker,0
barang sesuai order warna hitam polos dtg malah motif,0
jilbabya lecek banyak benang jahit,0
bahan biasa dibayangin,0
gasuka warna,0
brg blm sampe blm terima tp aplikasi uda selesai kan aneh,0
barang terima nama terima kecewa banget jadi walaupun si grtis guna pertama tokopedia kalau begini kan jadi males buat gunain tokopedia,0
terima paket sama sekali minta lacak malah no respon,0
bahan enak,0
warna dusty foto sm asli beda sama bagi atas depan kotor tinta bolpen,0
emang belanja online kaya pas beli tuh foto mukena kirim beda sama foto awal untung tes beli beli puluh kasih orang cukup sekali beli sini moga nemu toko amanah,0
megecewakan hendak tukar warna mbak eeh kirim ttp warna salah padahal kalau tukar kan batal,0
order emerald kirim tosca konfirmasi,0
beli banyak butuh kirim keluar negeri nyata tukar warna padahal sesuai standard laku refund warna pink terlalu kontras sesuai gambar,0
pesan warna putih abu datang warna salem abu kecewa jual konfirmasi kirim,0
perhati bagi karet balik karet sm lurus jahit malah dkirimin brg reject,0
bahan jelek panas tipis,0
barang terima,0
warna sesuai gambar,0
lubang utk muka sempit enak,0
baru terima paket siang beli mukena sini iklan bilang klo tas komplain mukena kusut malah respon klo cuci setrika apa kusut becanda bikin kesel nih jual,0
fungsi baik suka mati sendiri,0
barang tipis y udhlah brg udh d terima,0
abu aga tebel bahan hitam tipis bangt sedih,0
kirain bahan katun nyata tipis bangeet licin lemas kalau bawa jalan kaki berisik bahannnya,0
paket hari jual d hub,0
lidah kerudung lebar,0
kecewa pikir panjang dikit rupa pendek maaf kasih bintang,0
spesifikasi barang kurang lengkap pakai dewasa leher,0
padahal berekspektasi tinggi beli sini official store eh nyata kirim sesuai sama warna beli warna cream kirim warna apa kecewa bgt sih jujur konfirmasi dulu kalo mau ganti warna kali lebih amanah kak jangan kirim barang sesuai warna kalo emang stock habis konfirmasi dulu hehehe makasih,0
sesuai warna pesan,0
sesuai warna pesan,0
klik klaim hadiah rupiah tokopedia malah kirim minggu padahal stok sangat jelas sedia bar ijo cek sedang kirim nomor resi valid entah salah seller ekspedisi kecewa langgan baru baru gabung tokopedia moga depan jadi,0
warna sesuai ingin padahal dichat,0
neng liat mukena dtg tp jd sedih lihat tas tas rusak kok jual,0
jual paksa mau batal pesan maen kirim padahal aju batal silah nikmat uang haram,0
suka respon bagus banget,0
beli tasbih digital beda warna terima barang sesuai catat kasih,0
lama nympe,0
cara bungkus pakai plastik tipis lilit pakai lakban bening buka pake tangan pas pake gunting sajadah ikut gunting bungkus tipis,0
order kurang muas panjang beda ama pertama sen padahal ukur l,0
pinknya tipis terawang kirim buruk barang baru kirim minus beberapa jam batal otomatis padahal hari order jual ingat via dm malah suruh sabar beri alas status barang tetap proses mungkin nunggu order besar biar sekali kirim,0
warna salah pesan warna hitam warna putih,0
proses packing lambat,0
sesuai gambar depan terlalu pendek,0
terlalu tipis sekali harga segitu hela kain jilbab segi sesuai ekspektasi,0
bahan tipis sekali,0
bahan terlalu tipis,0
baju sesuai gambar lebih pendek kantong kecil baju,0
jahit rapih banyak bom benang copot,0
parah kecil banget padahal ukur l xl mah buat anak sd kaga buat orang dewasa sekalipun negativean kecil,0
beda sen sama datang,0
baju kok sesuai foto bahkan merek gunting,0
sangat kecewa beli baju dewasa dtng ukur anak sd moga berkah tuh duit,0
jelek bgt bikin kecewa,0
jauh expektasi bahan kucel,0
pashminanya pendek deskripsi,0
barang ekspedisi minta kasih ulas nerima tuh barang berkah besok beli sini,0
tali,0
kecewa sih jilbab ukur kecil banget pakai dewasa,0
not recommend sesuai sama harga beli toko harga sama kualitas jauh maaf review jujur,0
noda kuning jilbab pendek kaku,0
masker kecil sesuai harga,0
kecewa order warna hitam navy kirim warna navy alhamdulillah langsung beli banyak nyoba beli sedikit dulu,0
kecewa banget sih pesan maroon hijau army sama mint tu semua dganti sama warna moga lebih teliti n komunikasi beli barang sedia,0
direquest kirim beda warna konfirmasi,0
warna sesuai,0
kirim lama barang sesuai harga tlg qc lebih baik bks jarum jahit garis putih kerudung abu lbh liat,0
pesan cappucino datengnya ungu tua aduuhhhh jauh bngat baru pertama kali belanja kecewa,0
bahan kurang bagus biasa,0
wrna salah jdi kecewa,0
pesan warna mustard sesuai,0
plat besi cm label merk bahan,0
kirim lama udh gt gaktau bener admin wa aku blgnya warna jilbab ku pesan hbs trs ak udh pilih warna tp ujung dtg ttp warna pilih awal knp bgtu kalo stocknya knp hrs belit smakin lama kirim status gagal trs lama bgt biasa bandung lama adminnya japri wa barang diskon gin hrs sama layan jgn bikin kecewa,0
kecewa berat sama beli kosong kirim sudh minta d kirim baru bilang warna harga lumayan warna nada mau buat seragam,0
produk sesuai gambar harus gambar depan ganti jilbab plat hrusnya deskripsi tulis kalau gambar depan beda produk beli paham kalau produk kirim gambar depan beda harga lumayan mahal klo plat besi bijak dlm dagang utk merk mulai besar kenal masyarakat luas,0
warna datang beda sama asli ganti seh tp pas dateng bahan tipissss banget nyesel,0
quality control ny teliti kuning lubang ny sedikit,0
kecewa sih padahal beli mau buat kasih orang malah dapet boxnya belum pernah beli diario x nagita slavina dapet box kirain beli pas sale tokopedia boxnya nyata malah dapet,0
kata jual biru muda nyata biru tua kemas kotak plastik biasa kain jilbab susah bentuk rapi sesuai ekspektasi,0
salah kirim warna minta warna pink biru hitam kirim merah hijau hitam lampu led nyala,0
beli kecewa lampu nyala cetek buny,0
warna sesuai minta padahal beri note tetap kirim warna random,0
jual selektif asal kirim dapet barang kondisi case udh rusak,0
kirim russakkkkk guys ampun dahh,0
produk kirim on alias mati produk rusak kirim sbg konsumen rugi,0
jahit beranta banget kenceng aku benyeng dikit copot jahit sedih,0
bawah bolong ken retur sayang ongkirnya buat kirim balik toko jauh tasikmalaya kirim cek dulu kualitas biar gin,0
bahan tipis jahit y kasar pokok y k cewa,0
kali kecewa kurang puas beli mukena dsini packing standar banyak noda kotor bawah mukena bagi atas mukena bnyak benang keluar jd kurang rapih bahan panas karna kasar warna soft gambar maaf warna taplak meja hajat selera sih klo sya suka beli flash sale ukr sih besar cukup orang bb,0
barang sesuai ekpektasi terimakasih,1
jahit rapi ukur sesuai nyaman pakai model keren,1
kaos kaki sesuai deskripsi,1
mantap nyaman dipake bahan premium moga awet selalu diskon harga,1
packing rapi barang sesuai deskripsi mantep,1
produk bagus datang telat banget kecewa sama produk harga sangat murah,1
kain tipis standar tebal batik biasa adem lembut variant kirim jual sesuai,1
puas banget murah murah gradasi warna elegan lebih ekspektasi,1
pas ukur kaki bahan sesuai harga cukup tebal,1
positive seller fast respon fast delivery rapih cacat positive product terima sesuai gambar deskripsi recommeded seller,1
baguss barang original semua lengkap garansi proses cepat thank you,1
harga worth it kualitas bagus nyaman guna masalah tali,1
awet banget ni strap enak tebel jadi takut putus,1
produk anak bangsa super keren banget desain very nice and helpful seller terima kasiiih we love it so muuuuch,1
terima baik bungkus rapi sekarang jadi strap masker favorit,1
model keren luar tebal dalem cukup tipis entah lama tahan,1
tingkat kualitas barang banyak benang keluar cukup baik,1
sesuai deskripsi packingnya rapi thanks,1
besar sekali ukur jadi kepake longgar pas pakai,1
overall semua oke seller respon kirim utk tali kurang kuat baru beberapa x pake putus next dibagusin lg thx,1
bahan halus tebal batik umum motif keren lebih baik kalo respon chatnya lebih responsif,1
seluruh bagus bagi kadang suka copot copot,1
kirim kurang cepat sesuai estimasi toko barang sesuai specs kecewa,1
barang sesuai gambar kirim lebih cepat lebih mantap,1
sweater lumayan sedikit miskomunikasi sudah terimakasih,1
bagus sesuai ekspetasi original kirim cepat cuma bagi tombol masuk dalam jadi susah tekan kalau tombol bagus aku langsung kasih bintang hehehe,1
produk sesuai ekspektasi terima kasih,1
jahit rapi bahan lembut,1
barang selamat dompet keren bingkis premium dompet mahal,1
model keren jahit rapi potong rapi ukur sesuai kaku nyaman pakai bahan lembut,1
ukur sesuai model keren potong rapi nyaman pakai jahit rapi,1
fast respon sesuai pesan kualitas bagus moga makin berkah,1
barang selamat cakep model pernah kecewa produk eiger,1
nyaman pakai bahan kuat muat banyak barang potong rapi jahit rapi ukur sesuai resletingnya lancar bahan ringan model keren,1
overall semua oke seller respon kirim tali kurang kuat baru beberapa kali pake putus next dibagusin,1
alhamdulillah muas sempet habis stok gamasalah ganti sama model bagus kualitas mantap layan ramah mungkin respon perlu tingkat,1
sepatu cukup bagus nyata sepatu mletot terlalu berat ukur sepatu lari harga sesuai,1
bukan jam harga mahal diskon jam sesuai harga beli kualitas,1
pasang kaca sesuai ukur pes rapi kaya kaca mata mahal mantab thanks too buat cair lens,1
puas kacamata pikir kalau pakai kaca asli harga memang sedikit lebih mahal banding so far kualitas bagus ringan enak pakai,1
respon cepat barang sesuai pesan moga awet,1
seller ramah kirim cepat nyangka nyata paket bagus banget kacamata memang sangat guna buat orang sering pakai,1
barang sesuai deskripsi bagus murah packing lain rapi recommended bgt,1
nyesel beli sini harga jangkau kualitas bagus rekomendit banget pokok buat beli sini lengkap happy belanja sini,1
packing rapi bngt kirim cepat kurir ramah recommended,1
tebal kualitas jaket stylish keren model,1
ukur fit pakai nyaman pakai jaket stylish packaging aman proses pesan cepat keren model,1
barang sesuai pesan utk pilih xl gede mungkin lebih tepat l,1
produk sesuai deskripsi terima aman tks,1
terima kasih brang bagus harga murah cepet cod siip,1
bahan bagus sesuai pesan packing rapi recommended seller,1
bagus bangettt bahan lumayan teball sukaa padahal murahh kualitas lumayan lahhh tapiii sukaaaa,1
seller fast respon barang cepat packing rapi barang coba sesuai order nyaman dipake makasih nowway,1
sukaaaa makanya beli total udh punya pcs suami bilang model bahan bagus nyaman pakai warna respon jual kirim barang super cepat,1
jujur utk harga gin lebih ekspektasi nyaman jahit rapi,1
jahit rapi ukur sesuai bahan panas tp nyaman pakai sesuai harga trims seller,1
bagus banget bahan adem bakal jadi langgan order baju tidur suami,1
harga oke bahan halus adem pakai recommended bgt buat cari piyama,1
bahan bagus kain lebar elastis,1
peasanan cpt smp masa rapi brangnya bagus,1
bahan adem halus ukur besar gambar sesuai ngak sempat foto,1
respon cepat kemas rapi harga murah barang istimewa,1
terima kasih paket barang bagus banget sesuai foto muat pakai baju senang banget ramah orang,1
respon cepat paket rapi kirim baik terima kasih,1
masya allah kira bahan kaku ter bahan lembut nyaman pake sama suami langgan nih layan muas poko,1
bahan enak adem bakal langgan kak biar motif beda dr aq pesan no prob penting bahan enak buat tidur harga jangkau,1
seller ramah fast response packaging rapih kualitas kaos bakal beli,1
worth it sesuai harga fast respon jual fast shipping recomend thanks,1
mantap proses emas kirim cepat produk nyaman bahan,1
barang bagus motif cantik respond jual cepat,1
cepat segera proses rapi cepat sesuai nyaman guna inisiatif kirim warna piyama beda,1
cepat paket bahan satin bagus halus ramah banget orang,1
repeat order seller komunikatif kirim cepat fast response,1
kain adem lembut tipis nyaman klo buat tidur terimakasih,1
piyama kualitas seller responsive proses cepat kirim cepat sampai manado moga next order bagus yah terima kasih,1
bahan adem lembut cocok pakai ruang hindar gigit nyamuk jadi rencana mau order warna,1
piyamanya bagus beli x harga murah kirim cepat seller rekomendasi,1
mantab kirim cepat bahan tebal panas jahit rapi harga murah,1
cepat respon baju tidur datang sesuai deskripsi ukur gambar bahan kaos katun,1
kemas rapi n baju sesuai pesan kirim cepat makasih,1
entah berapa kali belanja frayday pernah kecewa sama sekali bahan adem tahan lama d,1
seller tanggung jawab bahan celana adem recommended,1
oke banget barang lembut anti bakteri barang premium enak dipake beli sekali beli murah murah yakin,1
kali sen kaos kaki sini bahan bagus enak banget pakai harga super jangkau kirim cepat,1
sesuai pesan bahan nyaman fast respon packing rapiii,1
mantaps barang respon kirim harga murah,1
produk sesuai kirim cepat packing aman recommended seller,1
gokil harga murah kualitas oke punya,1
recommended seller produk sesuai jelas seller kirim respon seller super duper cepat,1
nyaman pakai halus keren muat kaki panjang,1
kaget pas dateng nyata bahan bagus kualitas bagus padahal harga murah wk,1
muat ukur kaki no suami suka tebel tipis nyaman lembut positive,1
mantap sesuai pesan packing rapih emas kirim kasih seller,1
packing rapi barang aman kwalitas cukup baik kirim cukup cepat harga sesuai barang ori thank u seller toped jasa kirim positive job,1
barang sesuai kualitas layan toko bagus responsif,1
kualitas kaos kaki bagus tebal,1
respon cepat barang sesuai pesan bahan adem tebal pas packing aman recommended,1
seller responsif sekali kaos kaki nyaman bgt dipake terima kasih,1
